,Unnamed: 0,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
26386,26862,41180,Kedzie-Brown,2016-10-01,2157.4,1557.8,1206.8,59128,brown
26387,26863,41020,Logan Square,2016-09-01,7653.0,4378.5,3464.6,195550,blue
26388,26864,40350,UIC-Halsted,2016-09-01,8432.8,2475.0,1732.0,195648,blue
26390,26866,41240,Addison-O'Hare,2016-10-01,3204.5,1832.4,1328.8,83101,blue
26391,26867,40230,Cumberland,2016-09-01,5197.7,2760.0,2001.4,130198,blue
26393,26869,40700,Laramie,2016-10-01,1351.3,840.8,651.8,35840,green
26396,26872,40230,Cumberland,2016-10-01,4918.5,2802.6,1970.4,127153,blue
26397,26873,41290,Kimball,2016-10-01,4503.3,2955.6,2056.8,119632,brown
26398,26874,41010,Rockwell,2016-08-01,1898.4,1046.3,725.8,50751,brown
26399,26875,41000,Cermak-Chinatown,2016-09-01,4799.4,5088.0,4209.2,142186,red
26400,26876,40630,Clark/Division,2016-08-01,7994.5,6965.5,6006.0,235759,red
26401,26877,41230,47th-Dan Ryan,2016-10-01,3391.6,2454.4,1876.2,92876,red
26403,26879,41000,Cermak-Chinatown,2016-08-01,4375.9,4503.8,3814.0,133917,red
26405,26881,40700,Laramie,2016-08-01,1168.1,825.0,682.0,32895,green
26406,26882,40370,Washington/Dearborn,2016-09-01,12597.4,6551.0,5253.8,317019,blue
26407,26883,40430,Clinton-Forest Park,2016-09-01,4095.5,1634.5,1496.4,100025,blue
26409,26885,40770,Lawrence,2016-09-01,3608.2,2624.5,1978.0,96160,red
26410,26886,41490,Harrison,2016-08-01,3451.5,3226.3,2322.8,101581,red
26411,26887,40760,Granville,2016-10-01,4471.6,4535.6,3066.0,131912,red
26412,26888,40070,Jackson/Dearborn,2016-10-01,8514.2,3444.0,3482.8,213433,blue
26413,26889,41510,Morgan-Lake,2016-10-01,2891.4,1785.4,1454.6,76919,green
26414,26890,40490,Grand/Milwaukee,2016-09-01,2781.9,1658.0,1319.2,71648,blue
26416,26892,41200,Argyle,2016-10-01,3302.8,2731.2,2184.0,93935,red
26417,26893,40610,Ridgeland,2016-08-01,1342.7,571.0,423.3,34858,green
26418,26894,40030,Pulaski-Lake,2016-10-01,1548.5,1061.8,807.2,41863,green
26419,26895,41360,California-Lake,2016-09-01,1191.8,717.0,520.8,30499,green
26420,26896,40850,Library,2016-10-01,4320.1,2190.4,2075.0,112050,brown
26421,26897,41450,Chicago/State,2016-09-01,16620.2,13520.5,10426.8,455240,red
26422,26898,40760,Granville,2016-08-01,3819.1,2917.0,2369.8,108986,red
26423,26899,40650,North/Clybourn,2016-08-01,6098.4,5228.3,4316.5,178442,red
26425,26901,40060,Belmont-O'Hare,2016-09-01,5986.9,3459.3,2658.2,152852,blue
26426,26902,40430,Clinton-Forest Park,2016-10-01,4158.0,1700.6,1704.0,104341,blue
26428,26904,40850,Library,2016-08-01,3526.8,3015.8,2312.0,102427,brown
26429,26905,41210,Wellington,2016-10-01,3424.4,1864.0,1315.0,87807,brown
26430,26906,40570,California/Milwaukee,2016-08-01,5216.7,3085.8,2378.8,141842,blue
26432,26908,40990,69th,2016-08-01,5215.9,4185.5,3289.5,149865,red
26434,26910,40910,63rd-Dan Ryan,2016-10-01,3463.1,2461.6,1982.6,94946,red
26435,26911,41180,Kedzie-Brown,2016-08-01,1966.7,1415.8,1108.3,55331,brown
26437,26913,41290,Kimball,2016-08-01,3975.1,2744.5,1947.5,110196,brown
26438,26914,40260,State/Lake,2016-10-01,11375.3,6822.8,5492.8,300459,green
26441,26917,40820,Rosemont,2016-08-01,6747.3,4528.0,3539.0,187455,blue
26442,26918,41080,47th-South Elevated,2016-08-01,1219.4,921.5,625.5,34235,green
26443,26919,40530,Diversey,2016-08-01,5741.8,3035.8,2198.8,153000,brown
26445,26921,40170,Ashland-Lake,2016-09-01,2699.7,2123.0,1559.2,72982,green
26446,26922,40340,Berwyn,2016-08-01,3482.7,2599.8,2135.0,99041,red
26447,26923,40970,Cicero-Forest Park,2016-09-01,1546.1,1067.5,792.8,40702,blue
26449,26925,40430,Clinton-Forest Park,2016-08-01,3936.1,1566.5,1442.5,102567,blue
26450,26926,40320,Division/Milwaukee,2016-08-01,6008.7,3193.0,2559.8,161212,blue
26451,26927,40850,Library,2016-09-01,4274.2,3037.8,2011.6,111967,brown
26454,26930,41090,Monroe/State,2016-08-01,11702.7,5225.8,3632.3,304595,red
26456,26932,40040,Quincy/Wells,2016-08-01,8406.4,1902.3,1568.5,207230,brown
26457,26933,40100,Morse,2016-09-01,5082.5,3901.0,3087.8,137775,red
26458,26934,41300,Loyola,2016-08-01,4941.7,3864.8,3140.3,141678,red
26459,26935,40670,Western/Milwaukee,2016-08-01,5242.3,2646.5,2077.5,139469,blue
26460,26936,40240,79th,2016-09-01,7473.0,5285.8,4347.0,199811,red
26461,26937,41310,Paulina,2016-08-01,2753.5,1694.0,1152.0,74715,brown
26462,26938,40990,69th,2016-09-01,5607.2,4380.3,3296.8,151756,red
26463,26939,40250,Kedzie-Homan-Forest Park,2016-08-01,2209.6,1527.3,1250.8,61932,blue
26466,26942,40970,Cicero-Forest Park,2016-08-01,1447.9,1025.3,785.8,40545,blue
26467,26943,40460,Merchandise Mart,2016-08-01,8330.7,2119.3,1403.0,205694,brown
26468,26944,40560,Jackson/State,2016-09-01,12229.0,5214.8,3645.8,295896,red
26469,26945,41190,Jarvis,2016-09-01,1817.6,1408.0,1135.2,49477,red
26470,26946,41480,Western-Brown,2016-09-01,4298.9,3262.3,2163.0,114140,brown
26471,26947,40550,Irving Park-O'Hare,2016-08-01,3773.1,2135.5,1766.3,102388,blue
26472,26948,41440,Addison-Brown,2016-10-01,2811.4,1513.6,1008.4,71649,brown
26473,26949,41690,Cermak-McCormick Place,2016-08-01,1371.0,877.8,649.5,37642,green
26474,26950,40970,Cicero-Forest Park,2016-10-01,1589.6,1102.2,846.6,43126,blue
26475,26951,40020,Harlem-Lake,2016-08-01,3884.3,2386.8,1883.5,106419,green
26477,26953,40590,Damen/Milwaukee,2016-09-01,6934.8,5098.5,4000.2,186026,blue
26478,26954,40240,79th,2016-10-01,7692.1,5268.6,4329.6,209526,red
26479,26955,40530,Diversey,2016-10-01,6045.9,3650.2,2699.8,158714,brown
26480,26956,41350,Oak Park-Lake,2016-09-01,1649.7,892.8,657.8,41504,green
26481,26957,41170,Garfield-Dan Ryan,2016-08-01,3464.4,2684.0,2034.5,98555,red
26482,26958,41690,Cermak-McCormick Place,2016-10-01,1612.7,1660.0,1322.0,48777,green
26484,26960,40940,Halsted/63rd,2016-09-01,771.3,500.8,367.2,20036,green
26487,26963,40650,North/Clybourn,2016-09-01,6490.4,5406.8,4076.4,178307,red
26488,26964,40040,Quincy/Wells,2016-10-01,8275.9,1910.0,1695.6,191821,brown
26490,26966,41120,35-Bronzeville-IIT,2016-10-01,2046.6,1242.2,1262.0,55499,green
26492,26968,41320,Belmont-North Main,2016-09-01,13044.0,11034.5,8062.4,358375,red
26494,26970,41380,Bryn Mawr,2016-10-01,4999.5,3739.6,2858.6,137980,red
26495,26971,40060,Belmont-O'Hare,2016-10-01,5975.1,3517.0,2767.4,156900,blue
26496,26972,40180,Oak Park-Forest Park,2016-09-01,2033.5,774.8,584.0,48723,blue
26497,26973,41660,Lake/State,2016-09-01,23187.7,15185.3,11037.2,602868,red
26499,26975,41480,Western-Brown,2016-08-01,4114.6,2795.3,2134.0,114352,brown
26500,26976,40770,Lawrence,2016-10-01,3922.0,3222.0,2511.6,111030,red
26501,26977,40160,LaSalle/Van Buren,2016-10-01,3035.6,664.0,484.6,69490,brown
26502,26978,40980,Harlem-Forest Park,2016-09-01,1353.4,744.8,515.8,33980,blue
26503,26979,40610,Ridgeland,2016-09-01,1414.2,608.8,405.8,34162,green
26504,26980,40540,Wilson,2016-10-01,6276.6,4267.2,2908.4,167687,red
26506,26982,40460,Merchandise Mart,2016-10-01,8389.8,2386.2,1682.0,196527,brown
26507,26984,41210,Wellington,2016-08-01,3095.5,1412.5,943.5,80620,brown
26508,26985,40880,Thorndale,2016-10-01,3444.2,2452.8,1780.8,93496,red
26509,26986,40380,Clark/Lake,2016-10-01,21829.9,7089.4,6482.6,526287,blue
26510,26987,40530,Diversey,2016-09-01,5937.8,3366.3,2251.0,149414,brown
26511,26988,41660,Lake/State,2016-08-01,22813.9,13728.8,10229.8,620554,red
26512,26989,40670,Western/Milwaukee,2016-09-01,5559.5,2698.0,2179.0,138436,blue
26513,26990,41400,Roosevelt,2016-08-01,11371.7,10348.3,7648.3,333534,red
26516,26993,40080,Sheridan,2016-10-01,6255.1,5849.8,4187.4,181544,red
26517,26994,40370,Washington/Dearborn,2016-08-01,12655.0,6067.8,5095.5,335718,blue
26518,26995,40980,Harlem-Forest Park,2016-10-01,1361.2,779.2,561.6,35290,blue
26519,26996,40330,Grand/State,2016-08-01,13671.8,12836.3,10053.5,406011,red
26520,26997,40260,State/Lake,2016-08-01,10281.8,4440.3,3703.0,269054,green
26521,26999,41310,Paulina,2016-10-01,2943.4,1841.8,1237.2,77207,brown
26522,27000,40730,Washington/Wells,2016-09-01,8595.3,2533.5,1719.0,199231,brown
26524,27002,41350,Oak Park-Lake,2016-08-01,1632.7,842.0,638.3,43474,green
26525,27003,41170,Garfield-Dan Ryan,2016-09-01,3851.8,2785.3,2079.0,102423,red
26529,27007,40080,Sheridan,2016-11-01,6065.6,3754.8,2553.2,155162,red
26530,27008,41010,Rockwell,2016-11-01,1930.7,1013.0,575.8,47476,brown
26531,27009,41500,Montrose-Brown,2016-11-01,2920.9,1653.0,971.0,72805,brown
26532,27010,41090,Monroe/State,2016-11-01,11679.2,5351.5,3278.0,283060,red
26534,27012,40340,Berwyn,2016-11-01,3607.1,2737.3,1874.2,96069,red
26535,27013,40680,Adams/Wabash,2016-11-01,9800.3,4362.5,2511.0,235812,green
26536,27014,40040,Quincy/Wells,2016-11-01,7811.4,1671.5,1244.0,176946,brown
26538,27016,40920,Pulaski-Forest Park,2016-11-01,1843.3,1333.8,1122.4,49657,blue
26539,27017,40090,Damen-Brown,2016-11-01,3026.3,1628.8,977.6,74955,brown
26540,27018,40530,Diversey,2016-11-01,5751.0,2986.8,1737.0,141403,brown
26542,27020,41340,LaSalle,2016-11-01,3633.0,1427.0,1028.2,87143,blue
26543,27021,40020,Harlem-Lake,2016-11-01,3952.4,2510.0,1547.8,100779,green
26544,27022,41190,Jarvis,2016-11-01,1747.4,1338.0,991.0,47003,red
26545,27023,41380,Bryn Mawr,2016-11-01,4903.0,3453.8,2399.0,128773,red
26546,27024,40170,Ashland-Lake,2016-11-01,2519.2,1242.8,814.6,61947,green
26547,27025,41660,Lake/State,2016-11-01,23180.6,15566.5,9251.8,595317,red
26548,27026,41230,47th-Dan Ryan,2016-11-01,3271.8,2303.3,1663.4,86238,red
26550,27028,41450,Chicago/State,2016-11-01,16526.2,15463.5,8610.4,451957,red
26551,27029,40330,Grand/State,2016-11-01,12151.6,12957.3,7673.4,345379,red
26552,27030,40100,Morse,2016-11-01,4950.9,3621.5,2698.2,131946,red
26553,27031,40700,Laramie,2016-11-01,1272.8,789.8,623.6,33006,green
26554,27032,41670,Conservatory,2016-11-01,943.5,639.5,432.2,24532,green
26556,27034,41310,Paulina,2016-11-01,2837.9,1637.8,858.4,70439,brown
26557,27035,41400,Roosevelt,2016-11-01,11739.9,9928.5,6762.4,320064,red
26558,27036,40450,95th/Dan Ryan,2016-11-01,11156.4,6831.3,5141.0,287314,red
26559,27037,40970,Cicero-Forest Park,2016-11-01,1673.1,1130.3,862.8,43971,blue
26560,27038,40430,Clinton-Forest Park,2016-11-01,4095.0,1556.3,1521.4,99828,blue
26562,27040,41480,Western-Brown,2016-11-01,4174.8,2721.0,1693.0,107019,brown
26563,27041,40360,Southport,2016-11-01,3861.9,2227.0,1305.8,96536,brown
26564,27042,40490,Grand/Milwaukee,2016-11-01,2696.1,1426.0,1061.6,67630,blue
26565,27043,41000,Cermak-Chinatown,2016-11-01,4425.6,4826.8,3423.2,129360,red
26566,27044,41440,Addison-Brown,2016-11-01,2687.1,1277.5,687.2,64976,brown
26568,27046,40910,63rd-Dan Ryan,2016-11-01,3281.4,2299.8,1868.2,87449,red
26570,27048,41690,Cermak-McCormick Place,2016-11-01,1560.0,1041.5,680.4,40328,green
26571,27049,41080,47th-South Elevated,2016-11-01,1216.2,757.0,577.0,31454,green
26572,27050,40900,Howard,2016-11-01,5932.6,4282.8,3082.8,157129,red
26573,27051,40990,69th,2016-11-01,5582.8,4201.0,3055.2,149318,red
26574,27052,41260,Austin-Lake,2016-11-01,1977.4,1194.5,825.8,50433,green
26575,27053,40540,Wilson,2016-11-01,6085.9,3971.0,2572.0,156548,red
26577,27055,41070,Kedzie-Lake,2016-11-01,1541.8,878.3,696.0,39371,green
26578,27056,40060,Belmont-O'Hare,2016-11-01,5844.4,3434.0,2456.2,148750,blue
26579,27057,40250,Kedzie-Homan-Forest Park,2016-11-01,2207.9,1444.0,1102.0,57651,blue
26580,27058,41420,Addison-North Main,2016-11-01,8534.2,8093.5,4535.4,234270,red
26581,27059,40320,Division/Milwaukee,2016-11-01,6346.2,3258.0,2192.6,157266,blue
26582,27060,40720,East 63rd-Cottage Grove,2016-11-01,1187.0,749.0,547.2,30658,green
26583,27061,40240,79th,2016-11-01,7508.3,5102.3,4060.6,198387,red
26584,27062,40650,North/Clybourn,2016-11-01,6305.7,5390.0,3498.6,171473,red
26586,27064,41460,Irving Park-Brown,2016-11-01,3272.8,1676.5,986.4,80366,brown
26587,27065,41220,Fullerton,2016-11-01,13222.7,8541.8,5257.4,338130,red
26588,27066,40850,Library,2016-11-01,4175.5,2180.0,1438.4,103597,brown
26589,27067,40790,Monroe/Dearborn,2016-11-01,8416.4,2579.8,1897.2,196549,blue
26590,27068,40980,Harlem-Forest Park,2016-11-01,1324.5,727.5,460.2,33025,blue
26591,27069,40510,Garfield-South Elevated,2016-11-01,1377.4,879.5,576.4,35325,green
26592,27070,40730,Washington/Wells,2016-11-01,8428.1,1756.0,1178.2,189905,brown
26593,27071,40480,Cicero-Lake,2016-11-01,1348.1,917.3,656.4,35261,green
26594,27072,40380,Clark/Lake,2016-11-01,21245.0,7027.3,4909.2,498800,blue
26595,27073,40030,Pulaski-Lake,2016-11-01,1562.9,1074.3,790.6,41070,green
26596,27074,41020,Logan Square,2016-11-01,7523.3,4441.8,2959.6,190554,blue
26597,27075,41200,Argyle,2016-11-01,3229.0,2573.0,1833.2,87267,red
26598,27076,41180,Kedzie-Brown,2016-11-01,2113.6,1514.5,988.8,55388,brown
26599,27077,41170,Garfield-Dan Ryan,2016-11-01,3709.0,2969.0,1880.2,99166,red
26601,27079,41490,Harrison,2016-11-01,5054.5,3720.3,2255.8,132304,red
26602,27080,40230,Cumberland,2016-11-01,4411.3,2041.3,1298.4,107295,blue
26603,27081,40890,O'Hare Airport,2016-11-01,11496.0,9765.8,10397.6,332466,blue
26607,27085,40760,Granville,2016-11-01,4428.0,3632.5,2304.8,119043,red
26609,27087,40160,LaSalle/Van Buren,2016-11-01,2956.0,559.3,368.2,66155,brown
26610,27088,41330,Montrose-O'Hare,2016-11-01,2800.0,1349.8,945.0,68924,blue
26611,27089,40550,Irving Park-O'Hare,2016-11-01,4388.5,2422.8,1756.8,110633,blue
26612,27090,40770,Lawrence,2016-11-01,3804.6,2900.5,2137.4,102186,red
26613,27091,41290,Kimball,2016-11-01,4403.0,2774.3,1739.4,112257,brown
26619,27097,40870,Francisco,2016-11-01,1726.2,905.0,540.8,42575,brown
26620,27098,40750,Harlem-O'Hare,2016-11-01,3291.0,1530.0,1005.2,80257,blue
26623,27102,40800,Sedgwick,2016-11-01,3886.8,2159.8,1399.0,97256,brown
26624,27103,40660,Armitage,2016-11-01,4411.2,2337.0,1347.2,108719,brown
26625,27104,40370,Washington/Dearborn,2016-11-01,13123.0,7772.3,4756.2,330452,blue
26626,27105,40010,Austin-Forest Park,2016-11-01,2192.1,977.3,653.6,53212,blue
26627,27106,41300,Loyola,2016-11-01,6023.7,4759.5,2949.2,160281,red
26628,27107,40260,State/Lake,2016-11-01,11024.1,6362.5,3650.6,275210,green
26629,27108,40820,Rosemont,2016-11-01,6887.5,4259.8,2934.2,176347,blue
26630,27109,40710,Chicago/Franklin,2016-11-01,6813.6,2648.0,1392.6,160641,brown
26632,27111,40630,Clark/Division,2016-11-01,8213.3,6725.5,4445.2,221607,red
26633,27112,41280,Jefferson Park,2016-11-01,7332.0,3803.5,2783.6,183103,blue
26634,27113,40350,UIC-Halsted,2016-11-01,7731.7,2370.3,1461.4,179153,blue
26635,27115,40180,Oak Park-Forest Park,2016-11-01,1995.1,757.0,455.0,47200,blue
26636,27116,40590,Damen/Milwaukee,2016-11-01,6727.6,4825.3,3044.6,175803,blue
26637,27117,40610,Ridgeland,2016-11-01,1410.0,605.3,321.4,33639,green
26640,27120,41210,Wellington,2016-11-01,3282.9,1420.8,808.4,78665,brown
26641,27121,40190,Sox-35th-Dan Ryan,2016-11-01,4710.4,2943.0,2095.4,121167,red
26642,27122,40220,Western-Forest Park,2016-11-01,1757.3,1066.3,760.0,44968,blue
26644,27124,41410,Chicago/Milwaukee,2016-11-01,4273.3,1901.3,1323.6,103963,blue
26645,27125,41240,Addison-O'Hare,2016-11-01,3105.7,1508.8,974.0,76124,blue
26646,27126,40460,Merchandise Mart,2016-11-01,7961.2,1817.5,1003.8,179475,brown
26647,27127,41360,California-Lake,2016-11-01,1024.8,562.5,442.0,25980,green
26649,27129,40280,Central-Lake,2016-11-01,2102.7,1317.8,1081.4,54835,green
26650,27130,40570,California/Milwaukee,2016-11-01,5531.9,3229.5,2058.6,139381,blue
26651,27131,40810,Medical Center,2016-11-01,3489.7,1126.5,780.6,81692,blue
26654,27134,41510,Morgan-Lake,2016-11-01,2807.5,1583.0,1040.4,70491,green
26655,27135,40940,Halsted/63rd,2016-11-01,673.7,349.5,280.8,16950,green
26657,27137,41430,87th,2016-11-01,4387.4,3183.3,2411.0,116923,red
26659,27139,40070,Jackson/Dearborn,2016-11-01,8238.9,3169.5,2235.8,196874,blue
26660,27140,40560,Jackson/State,2016-11-01,11359.4,4640.0,2918.6,271701,red
26661,27141,41350,Oak Park-Lake,2016-11-01,1603.9,826.0,469.4,39333,green
26662,27142,40670,Western/Milwaukee,2016-11-01,5439.3,2673.3,1823.0,134033,blue
26664,27144,41320,Belmont-North Main,2016-11-01,13441.4,10117.3,6462.6,355052,red
26666,27146,41120,35-Bronzeville-IIT,2016-11-01,1979.2,1103.5,742.0,49688,green
26667,27147,40880,Thorndale,2016-11-01,3284.2,2141.0,1527.4,85170,red
26668,27148,41160,Clinton-Lake,2016-11-01,4231.0,1327.3,949.2,98907,green
26670,27150,40430,Clinton-Forest Park,2016-12-01,3620.1,1427.0,1227.0,89292,blue
26671,27151,40380,Clark/Lake,2016-12-01,18473.2,5315.8,3654.8,432791,blue
26673,27153,40280,Central-Lake,2016-12-01,1886.7,1229.8,956.8,50554,green
26674,27154,41460,Irving Park-Brown,2016-12-01,2862.1,1531.2,836.6,71944,brown
26675,27155,40040,Quincy/Wells,2016-12-01,6939.0,1253.8,1023.4,157105,brown
26676,27156,41240,Addison-O'Hare,2016-12-01,2653.1,1213.2,842.6,65994,blue
26677,27157,40370,Washington/Dearborn,2016-12-01,12378.1,6555.4,4238.2,313908,blue
26679,27159,40540,Wilson,2016-12-01,4895.6,3392.6,2151.6,130529,red
26680,27160,40710,Chicago/Franklin,2016-12-01,5927.6,2074.4,1118.0,140441,brown
26681,27161,40170,Ashland-Lake,2016-12-01,2165.8,1015.8,696.8,54045,green
26682,27162,41230,47th-Dan Ryan,2016-12-01,2833.9,2021.8,1358.2,76412,red
26683,27163,40250,Kedzie-Homan-Forest Park,2016-12-01,1908.0,1254.8,942.6,51055,blue
26684,27164,41330,Montrose-O'Hare,2016-12-01,2355.7,1142.2,825.2,59307,blue
26685,27165,41510,Morgan-Lake,2016-12-01,2495.9,1277.4,882.0,63211,green
26686,27166,41170,Garfield-Dan Ryan,2016-12-01,3206.7,2337.8,1546.0,86760,red
26687,27167,41220,Fullerton,2016-12-01,7867.5,5401.4,3255.8,208503,red
26689,27169,41660,Lake/State,2016-12-01,20894.9,12831.0,7950.2,542698,red
26691,27171,40630,Clark/Division,2016-12-01,7265.3,5463.0,3677.0,198272,red
26692,27172,41690,Cermak-McCormick Place,2016-12-01,1086.8,617.4,423.4,28027,green
26694,27174,41010,Rockwell,2016-12-01,1711.0,908.8,505.4,43002,brown
26695,27175,41290,Kimball,2016-12-01,3886.1,2470.0,1572.0,101819,brown
26697,27177,40450,95th/Dan Ryan,2016-12-01,9913.1,6162.0,4636.8,262169,red
26698,27178,41380,Bryn Mawr,2016-12-01,4320.5,3062.6,2093.2,116509,red
26700,27180,41360,California-Lake,2016-12-01,933.5,523.8,394.8,24196,green
26701,27181,41260,Austin-Lake,2016-12-01,1731.6,1011.4,733.4,45088,green
26706,27186,40920,Pulaski-Forest Park,2016-12-01,1636.4,1281.4,1034.8,45946,blue
26707,27187,40720,East 63rd-Cottage Grove,2016-12-01,1053.2,627.6,467.8,27594,green
26708,27188,40870,Francisco,2016-12-01,1514.2,804.4,494.6,38293,brown
26709,27189,40800,Sedgwick,2016-12-01,3288.4,1847.0,1187.4,84228,brown
26711,27191,41020,Logan Square,2016-12-01,6821.8,3792.6,2556.6,175004,blue
26713,27193,40230,Cumberland,2016-12-01,3971.9,1913.4,1257.0,99261,blue
26714,27194,40360,Southport,2016-12-01,3143.1,1909.0,1069.0,80896,brown
26716,27196,41160,Clinton-Lake,2016-12-01,3691.1,1070.0,757.0,86648,green
26717,27197,40700,Laramie,2016-12-01,1103.0,728.0,536.8,29486,green
26718,27198,41340,LaSalle,2016-12-01,2779.8,1008.2,747.6,67154,blue
26719,27199,40560,Jackson/State,2016-12-01,7903.0,3106.2,2071.4,191852,red
26721,27201,40610,Ridgeland,2016-12-01,1206.2,493.0,290.0,29245,green
26722,27202,40940,Halsted/63rd,2016-12-01,543.6,309.6,251.6,14221,green
26723,27203,40810,Medical Center,2016-12-01,2792.4,949.2,688.4,66828,blue
26724,27204,41280,Jefferson Park,2016-12-01,6376.9,3368.0,2568.4,163597,blue
26725,27205,40750,Harlem-O'Hare,2016-12-01,2682.4,1302.8,865.8,67173,blue
26727,27207,40790,Monroe/Dearborn,2016-12-01,7396.0,1993.6,1475.0,172660,blue
26729,27209,40910,63rd-Dan Ryan,2016-12-01,2838.6,2102.6,1613.6,78192,red
26730,27210,41210,Wellington,2016-12-01,2753.6,1179.2,687.6,67160,brown
26731,27211,40020,Harlem-Lake,2016-12-01,3353.3,2013.4,1287.2,86922,green
26732,27212,41120,35-Bronzeville-IIT,2016-12-01,1415.4,794.8,501.6,36205,green
26734,27214,41190,Jarvis,2016-12-01,1536.6,1242.6,896.8,42966,red
26735,27215,40060,Belmont-O'Hare,2016-12-01,5232.8,2950.6,2157.4,135429,blue
26737,27217,41300,Loyola,2016-12-01,4529.0,3729.6,2238.2,124949,red
26738,27218,41440,Addison-Brown,2016-12-01,2288.5,1102.8,593.4,56540,brown
26740,27220,40850,Library,2016-12-01,2986.0,1389.0,994.8,74624,brown
26741,27221,40670,Western/Milwaukee,2016-12-01,4844.3,2312.2,1548.0,121032,blue
26743,27223,40680,Adams/Wabash,2016-12-01,7671.5,3394.8,2222.6,189188,green
26744,27224,41670,Conservatory,2016-12-01,827.3,487.0,371.4,21665,green
26745,27226,41200,Argyle,2016-12-01,2868.9,2206.6,1524.4,78902,red
26746,27227,40880,Thorndale,2016-12-01,2938.6,1940.6,1310.6,77966,red
26747,27228,41500,Montrose-Brown,2016-12-01,2595.3,1435.6,800.4,65681,brown
26748,27229,40460,Merchandise Mart,2016-12-01,6755.3,1840.8,1063.2,156382,brown
26749,27230,40530,Diversey,2016-12-01,4879.0,2478.0,1373.0,121715,brown
26751,27232,41090,Monroe/State,2016-12-01,10440.6,4444.6,2660.0,254775,red
26752,27233,41080,47th-South Elevated,2016-12-01,1068.5,737.6,505.0,28651,green
26753,27234,41410,Chicago/Milwaukee,2016-12-01,3863.7,1663.4,1119.4,95052,blue
26754,27235,40550,Irving Park-O'Hare,2016-12-01,3919.6,2157.4,1582.4,101010,blue
26755,27236,40510,Garfield-South Elevated,2016-12-01,1169.3,692.0,490.8,30469,green
26756,27237,40990,69th,2016-12-01,4925.8,3770.2,2695.8,135771,red
26758,27239,40010,Austin-Forest Park,2016-12-01,1787.3,851.4,599.4,44788,blue
26759,27240,40220,Western-Forest Park,2016-12-01,1467.2,857.2,612.4,38160,blue
26761,27242,40970,Cicero-Forest Park,2016-12-01,1545.7,1128.8,837.6,42292,blue
26762,27243,41310,Paulina,2016-12-01,2511.7,1378.0,773.8,63504,brown
26763,27244,41320,Belmont-North Main,2016-12-01,10636.9,8051.0,4879.2,288025,red
26764,27245,40160,LaSalle/Van Buren,2016-12-01,2674.4,438.0,317.2,59938,brown
26765,27246,40820,Rosemont,2016-12-01,5631.6,3508.2,2430.0,147955,blue
26767,27248,40030,Pulaski-Lake,2016-12-01,1403.8,1013.2,691.2,38002,green
26768,27249,40240,79th,2016-12-01,6801.6,4856.0,3689.6,185562,red
