,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
40957,40270,Main,12/01/2024,572.4,458.3,288.3,15583,purple
40958,40840,South Boulevard,12/01/2024,356.6,206.5,158.3,9264,purple
40959,40140,Dempster-Skokie,12/01/2024,697.0,451.0,297.0,18222,yellow
40960,41680,Oakton-Skokie,12/01/2024,404.9,223.3,148.5,10287,yellow
40961,40890,O'Hare Airport,12/01/2024,8094.0,7351.0,7753.5,245898,blue
40962,40820,Rosemont,12/01/2024,3297.5,2588.5,1943.2,91260,blue
40963,40230,Cumberland,12/01/2024,1834.0,1204.5,898.7,48724,blue
40964,40750,Harlem-O'Hare,12/01/2024,1363.5,789.3,555.2,35122,blue
40965,41280,Jefferson Park,12/01/2024,4065.6,2822.0,2100.2,109267,blue
40966,41330,Montrose-O'Hare,12/01/2024,1452.6,915.3,692.2,38318,blue
40967,40550,Irving Park-O'Hare,12/01/2024,2363.1,1585.3,1185.3,63078,blue
40968,41240,Addison-O'Hare,12/01/2024,1572.5,946.8,663.3,40789,blue
40969,40060,Belmont-O'Hare,12/01/2024,3032.5,2171.3,1482.8,81264,blue
40970,41020,Logan Square,12/01/2024,3704.8,2759.5,1836.8,99859,blue
40971,40570,California/Milwaukee,12/01/2024,2794.4,2183.8,1382.5,75712,blue
40972,40670,Western/Milwaukee,12/01/2024,2859.1,2009.8,1336.5,76099,blue
40973,40590,Damen/Milwaukee,12/01/2024,3395.0,3270.8,1932.7,95974,blue
40974,40320,Division/Milwaukee,12/01/2024,3318.9,2456.8,1546.3,88802,blue
40975,41410,Chicago/Milwaukee,12/01/2024,2277.4,1699.8,1096.5,61204,blue
40976,40490,Grand/Milwaukee,12/01/2024,1839.1,1415.3,1027.2,50445,blue
40977,40370,Washington/Dearborn,12/01/2024,7034.5,5437.8,3777.7,192141,blue
40978,40790,Monroe/Dearborn,12/01/2024,3118.8,1301.8,968.8,76514,blue
40979,40070,Jackson/Dearborn,12/01/2024,2771.3,1513.5,1150.8,71156,blue
40980,41340,LaSalle,12/01/2024,1394.2,741.5,534.7,35453,blue
40981,40430,Clinton-Forest Park,12/01/2024,1729.0,957.0,798.2,44926,blue
40982,40350,UIC-Halsted,12/01/2024,2501.8,1209.3,809.7,62233,blue
40983,40470,Racine,12/01/2024,645.4,352.0,196.3,16139,blue
40984,40810,Medical Center,12/01/2024,1155.1,599.8,429.5,29234,blue
40985,40220,Western-Forest Park,12/01/2024,505.3,389.5,265.8,13765,blue
40986,40250,Kedzie-Homan-Forest Park,12/01/2024,785.2,545.3,460.3,21432,blue
40987,40920,Pulaski-Forest Park,12/01/2024,594.3,474.8,390.3,16721,blue
40988,40970,Cicero-Forest Park,12/01/2024,534.4,355.3,269.7,14262,blue
40989,40010,Austin-Forest Park,12/01/2024,546.0,295.8,217.0,13951,blue
40990,40180,Oak Park-Forest Park,12/01/2024,473.9,228.0,147.5,11749,blue
40991,40980,Harlem-Forest Park,12/01/2024,340.9,225.0,137.2,8881,blue
40992,40390,Forest Park,12/01/2024,1037.8,646.8,451.7,27090,blue
40993,41030,Polk,12/01/2024,1919.0,522.0,369.0,44600,pink
40994,40830,18th,12/01/2024,1100.4,918.8,668.3,30794,pink
40995,40210,Damen-Cermak,12/01/2024,992.9,636.0,451.7,26105,pink
40996,40740,Western-Cermak,12/01/2024,712.4,520.5,353.5,19163,pink
40997,40440,California-Cermak,12/01/2024,901.5,613.5,432.0,23977,pink
40998,41040,Kedzie-Cermak,12/01/2024,711.1,495.5,347.2,18999,pink
40999,40780,Central Park,12/01/2024,670.7,465.8,328.7,17920,pink
41000,40150,Pulaski-Cermak,12/01/2024,674.1,491.0,359.5,18278,pink
41001,40600,Kostner,12/01/2024,281.7,176.0,117.3,7323,pink
41002,40420,Cicero-Cermak,12/01/2024,743.5,637.3,456.8,20903,pink
41003,40580,54th/Cermak,12/01/2024,1342.5,884.5,618.0,35439,pink
41004,40020,Harlem-Lake,12/01/2024,1837.9,1300.3,891.3,49145,green
41005,41350,Oak Park-Lake,12/01/2024,669.6,408.5,269.5,17312,green
41006,40610,Ridgeland,12/01/2024,609.0,299.3,190.5,15128,green
41007,41260,Austin-Lake,12/01/2024,863.0,531.8,384.5,22557,green
41008,40280,Central-Lake,12/01/2024,1098.7,779.0,559.5,29545,green
41009,40700,Laramie,12/01/2024,576.4,353.5,285.7,15233,green
41010,40480,Cicero-Lake,12/01/2024,639.0,482.8,358.7,17502,green
41011,40030,Pulaski-Lake,12/01/2024,799.5,580.0,446.5,21788,green
41012,41670,Conservatory,12/01/2024,443.3,423.8,317.2,12908,green
41013,41070,Kedzie-Lake,12/01/2024,644.2,406.8,288.2,16884,green
41014,41360,California-Lake,12/01/2024,652.4,394.8,296.5,17059,green
41015,41710,Damen-Lake,12/01/2024,662.5,800.5,471.3,19942,green
41016,40170,Ashland-Lake,12/01/2024,1359.9,969.5,624.8,36184,green
41017,41510,Morgan-Lake,12/01/2024,2907.5,2705.5,1746.3,82358,green
41018,41160,Clinton-Lake,12/01/2024,2166.0,1112.3,764.2,54521,green
41019,41690,Cermak-McCormick Place,12/01/2024,1091.9,945.5,655.7,30645,green
41020,41120,35-Bronzeville-IIT,12/01/2024,756.6,464.8,324.5,19694,green
41021,40300,Indiana,12/01/2024,358.1,240.0,176.0,9536,green
41022,41270,43rd,12/01/2024,465.4,294.3,228.5,12322,green
41023,41080,47th-South Elevated,12/01/2024,517.6,401.3,262.0,14046,green
41024,40130,51st,12/01/2024,470.9,371.3,281.2,13061,green
41025,40510,Garfield-South Elevated,12/01/2024,610.0,446.0,306.7,16433,green
41026,41140,King Drive,12/01/2024,252.4,192.0,140.3,6911,green
41027,40720,East 63rd-Cottage Grove,12/01/2024,539.4,388.8,283.0,14581,green
41028,40940,Halsted/63rd,12/01/2024,290.6,197.5,142.5,7747,green
41029,40290,Ashland/63rd,12/01/2024,583.3,399.8,324.2,15793,green
41030,41290,Kimball,12/01/2024,2471.7,2002.3,1372.2,68147,brown
41031,41180,Kedzie-Brown,12/01/2024,1165.8,983.5,665.8,32411,brown
41032,40870,Francisco,12/01/2024,811.9,619.3,373.7,21768,brown
41033,41010,Rockwell,12/01/2024,880.6,659.3,368.3,23339,brown
41034,41480,Western-Brown,12/01/2024,1836.4,1599.3,942.3,50615,brown
41035,40090,Damen-Brown,12/01/2024,1405.1,979.0,590.7,36968,brown
41036,41500,Montrose-Brown,12/01/2024,1204.9,952.0,578.5,32581,brown
41037,41460,Irving Park-Brown,12/01/2024,1443.8,976.0,556.8,37565,brown
41038,41440,Addison-Brown,12/01/2024,1098.9,688.3,432.5,28425,brown
41039,41310,Paulina,12/01/2024,1411.5,1056.0,601.0,37471,brown
41040,40360,Southport,12/01/2024,1791.9,1664.0,929.5,49862,brown
41041,41210,Wellington,12/01/2024,1574.1,994.5,501.3,40043,brown
41042,40530,Diversey,12/01/2024,2649.5,1597.3,970.0,67849,brown
41043,40660,Armitage,12/01/2024,2319.6,1602.5,864.3,60307,brown
41044,40800,Sedgwick,12/01/2024,2166.7,1507.8,936.8,57152,brown
41045,40710,Chicago/Franklin,12/01/2024,3421.7,2211.0,1287.7,88425,brown
41046,40460,Merchandise Mart,12/01/2024,3410.9,1784.3,908.2,84215,brown
41047,40930,Midway Airport,12/01/2024,4383.0,2741.8,2120.8,115736,orange
41048,40960,Pulaski-Orange,12/01/2024,2666.4,1433.3,987.3,67652,orange
41049,41150,Kedzie-Midway,12/01/2024,1933.6,1172.5,797.0,50077,orange
41050,40310,Western-Orange,12/01/2024,2108.7,1293.8,891.2,54805,orange
41051,40120,35th/Archer,12/01/2024,1497.2,866.3,611.7,38576,orange
41052,41060,Ashland-Orange,12/01/2024,989.9,646.0,434.7,25980,orange
41053,41130,Halsted-Orange,12/01/2024,1339.0,810.3,547.0,34641,orange
41054,40730,Washington/Wells,12/01/2024,3925.1,1001.3,678.8,90506,brown
41055,40040,Quincy/Wells,12/01/2024,3893.4,1337.8,896.7,92492,brown
41056,40160,LaSalle/Van Buren,12/01/2024,1470.1,439.5,265.3,34222,brown
41057,40850,Library,12/01/2024,1621.4,1053.0,721.2,42589,brown
41058,40680,Adams/Wabash,12/01/2024,3134.2,1966.5,1243.8,81147,green
41059,41700,Washington/Wabash,12/01/2024,5508.7,4567.0,2996.8,151932,green
41060,40260,State/Lake,12/01/2024,6460.0,5634.8,3651.5,180109,green
41061,40380,Clark/Lake,12/01/2024,8508.9,5191.3,3640.5,221294,blue
41062,40900,Howard,01/01/2025,2739.4,2046.5,1630.8,76607,red
41063,41190,Jarvis,01/01/2025,855.6,705.0,499.2,24140,red
41064,40100,Morse,01/01/2025,2201.0,1752.5,1384.6,62354,red
41065,41300,Loyola,01/01/2025,2767.4,2271.3,1511.4,77525,red
41066,40760,Granville,01/01/2025,1960.4,1607.8,1174.2,55430,red
41067,40880,Thorndale,01/01/2025,1577.9,1183.5,898.6,43941,red
41068,41380,Bryn Mawr,01/01/2025,1356.7,1041.8,777.2,37901,red
41069,40340,Berwyn,01/01/2025,0.0,0.0,0.0,0,red
41070,41200,Argyle,01/01/2025,2350.0,2051.0,1443.2,67121,red
41071,40770,Lawrence,01/01/2025,0.0,0.0,0.0,0,red
41072,40540,Wilson,01/01/2025,4668.4,3418.3,2434.2,128548,red
41073,40080,Sheridan,01/01/2025,2231.3,1778.8,1251.6,62461,red
41074,41420,Addison-North Main,01/01/2025,3217.2,3498.8,2419.8,96873,red
41075,41320,Belmont-North Main,01/01/2025,5909.2,5248.0,3902.4,170506,red
41076,41220,Fullerton,01/01/2025,7751.7,4863.5,3485.4,207418,red
41077,40650,North/Clybourn,01/01/2025,2637.4,2617.3,1874.2,77862,red
41078,40630,Clark/Division,01/01/2025,4093.2,3564.8,2540.2,117010,red
41079,41450,Chicago/State,01/01/2025,5960.2,4950.5,3746.2,169658,red
41080,40330,Grand/State,01/01/2025,4176.8,5062.8,4335.0,133816,red
41081,41660,Lake/State,01/01/2025,8133.7,6146.8,4288.6,224972,red
41082,41090,Monroe/State,01/01/2025,3241.5,1883.5,1299.8,85346,red
41083,40560,Jackson/State,01/01/2025,3656.3,1576.5,1109.6,92293,red
41084,41490,Harrison,01/01/2025,1741.9,1470.5,1117.8,49792,red
41085,41400,Roosevelt,01/01/2025,5164.5,4555.8,3378.6,148736,red
41086,41000,Cermak-Chinatown,01/01/2025,1960.6,2777.0,1989.6,64189,red
41087,40190,Sox-35th-Dan Ryan,01/01/2025,1484.7,952.3,752.4,40234,red
41088,41230,47th-Dan Ryan,01/01/2025,1177.9,885.5,696.2,32937,red
41089,41170,Garfield-Dan Ryan,01/01/2025,1386.5,1108.8,763.2,38754,red
41090,40910,63rd-Dan Ryan,01/01/2025,1116.3,795.3,700.2,31240,red
41091,40990,69th,01/01/2025,1688.8,1313.8,1025.8,47538,red
41092,40240,79th,01/01/2025,2500.9,1883.8,1585.4,70481,red
41093,41430,87th,01/01/2025,1365.0,1016.3,811.0,38151,red
41094,40450,95th/Dan Ryan,01/01/2025,3703.2,2516.8,1990.2,101488,red
41095,41050,Linden,01/01/2025,406.9,236.3,138.4,10588,purple
41096,41250,Central-Evanston,01/01/2025,388.5,199.0,178.8,10237,purple
41097,40400,Noyes,01/01/2025,485.6,395.0,192.8,13227,purple
41098,40520,Foster,01/01/2025,339.5,304.5,194.4,9660,purple
41099,40050,Davis,01/01/2025,1535.8,1175.8,833.4,42657,purple
41100,40690,Dempster,01/01/2025,374.9,352.3,264.0,10976,purple
41101,40270,Main,01/01/2025,550.7,411.0,274.4,15131,purple
41102,40840,South Boulevard,01/01/2025,335.5,195.3,136.2,8842,purple
41103,40140,Dempster-Skokie,01/01/2025,625.0,386.0,247.4,16530,yellow
41104,41680,Oakton-Skokie,01/01/2025,397.6,178.8,122.8,10077,yellow
41105,40890,O'Hare Airport,01/01/2025,6279.1,5784.8,5966.8,191113,blue
41106,40820,Rosemont,01/01/2025,2955.0,2002.3,1466.2,80349,blue
41107,40230,Cumberland,01/01/2025,1687.3,897.8,682.6,44125,blue
41108,40750,Harlem-O'Hare,01/01/2025,1312.6,663.5,502.0,34042,blue
41109,41280,Jefferson Park,01/01/2025,3780.5,2379.8,1806.8,101723,blue
41110,41330,Montrose-O'Hare,01/01/2025,1380.6,760.0,604.2,36435,blue
41111,40550,Irving Park-O'Hare,01/01/2025,2230.8,1368.8,1093.2,60018,blue
41112,41240,Addison-O'Hare,01/01/2025,1481.1,786.0,619.4,38825,blue
41113,40060,Belmont-O'Hare,01/01/2025,2879.1,1810.3,1342.4,77294,blue
41114,41020,Logan Square,01/01/2025,3629.0,2505.5,1739.6,98559,blue
41115,40570,California/Milwaukee,01/01/2025,2689.0,1900.5,1389.6,73708,blue
41116,40670,Western/Milwaukee,01/01/2025,2796.6,1867.3,1338.6,75687,blue
41117,40590,Damen/Milwaukee,01/01/2025,3168.6,2877.8,2092.4,91682,blue
41118,40320,Division/Milwaukee,01/01/2025,3205.2,2144.0,1580.4,86992,blue
41119,41410,Chicago/Milwaukee,01/01/2025,2205.3,1458.3,1060.2,59650,blue
41120,40490,Grand/Milwaukee,01/01/2025,1742.2,1292.5,1054.0,48768,blue
41121,40370,Washington/Dearborn,01/01/2025,5900.5,3573.3,2634.6,157277,blue
41122,40790,Monroe/Dearborn,01/01/2025,3243.0,1057.8,798.4,79568,blue
41123,40070,Jackson/Dearborn,01/01/2025,2994.7,1366.5,1057.4,76636,blue
41124,41340,LaSalle,01/01/2025,1417.8,660.5,493.2,36300,blue
41125,40430,Clinton-Forest Park,01/01/2025,1720.1,790.5,638.6,44197,blue
41126,40350,UIC-Halsted,01/01/2025,3143.8,1122.5,819.4,77750,blue
41127,40470,Racine,01/01/2025,641.8,251.0,215.6,16201,blue
41128,40810,Medical Center,01/01/2025,1169.1,535.8,392.8,29828,blue
41129,40220,Western-Forest Park,01/01/2025,489.0,340.5,278.4,13512,blue
41130,40250,Kedzie-Homan-Forest Park,01/01/2025,750.6,518.5,459.2,20884,blue
41131,40920,Pulaski-Forest Park,01/01/2025,528.1,394.3,379.0,15090,blue
41132,40970,Cicero-Forest Park,01/01/2025,487.7,297.3,259.4,13215,blue
41133,40010,Austin-Forest Park,01/01/2025,535.1,242.5,219.2,13839,blue
41134,40180,Oak Park-Forest Park,01/01/2025,480.0,172.8,150.6,12005,blue
41135,40980,Harlem-Forest Park,01/01/2025,311.8,172.8,142.6,8263,blue
41136,40390,Forest Park,01/01/2025,975.1,513.3,415.8,25585,blue
41137,41030,Polk,01/01/2025,2015.2,514.5,339.8,48091,pink
41138,40830,18th,01/01/2025,1046.2,833.8,587.4,29289,pink
41139,40210,Damen-Cermak,01/01/2025,945.0,600.0,426.4,25323,pink
41140,40740,Western-Cermak,01/01/2025,676.5,461.0,348.8,18471,pink
41141,40440,California-Cermak,01/01/2025,863.3,535.3,386.0,23063,pink
41142,41040,Kedzie-Cermak,01/01/2025,634.1,437.8,309.2,17247,pink
41143,40780,Central Park,01/01/2025,623.5,411.5,281.0,16768,pink
41144,40150,Pulaski-Cermak,01/01/2025,610.9,406.5,324.4,16688,pink
41145,40600,Kostner,01/01/2025,255.8,147.8,119.8,6817,pink
41146,40420,Cicero-Cermak,01/01/2025,669.7,549.3,346.4,18662,pink
41147,40580,54th/Cermak,01/01/2025,1272.2,738.3,515.8,33521,pink
41148,40020,Harlem-Lake,01/01/2025,1744.0,1201.0,800.8,47175,green
41149,41350,Oak Park-Lake,01/01/2025,650.6,357.5,242.8,16957,green
41150,40610,Ridgeland,01/01/2025,592.1,259.3,157.2,14849,green
41151,41260,Austin-Lake,01/01/2025,814.6,483.8,346.2,21587,green
41152,40280,Central-Lake,01/01/2025,1012.4,712.3,480.8,27526,green
41153,40700,Laramie,01/01/2025,541.3,328.0,249.0,14465,green
41154,40480,Cicero-Lake,01/01/2025,594.5,428.0,327.6,16430,green
41155,40030,Pulaski-Lake,01/01/2025,749.0,527.0,403.6,20603,green
41156,41670,Conservatory,01/01/2025,408.5,403.3,334.0,12269,green
41157,41070,Kedzie-Lake,01/01/2025,601.8,396.3,275.0,16200,green
41158,41360,California-Lake,01/01/2025,602.6,338.8,283.8,16032,green
41159,41710,Damen-Lake,01/01/2025,676.5,631.0,372.8,19272,green
41160,40170,Ashland-Lake,01/01/2025,1348.2,889.8,553.2,35985,green
41161,41510,Morgan-Lake,01/01/2025,2791.0,2467.0,1669.8,79619,green
41162,41160,Clinton-Lake,01/01/2025,2295.3,1035.0,700.0,58137,green
41163,41690,Cermak-McCormick Place,01/01/2025,861.7,724.0,539.6,24551,green
41164,41120,35-Bronzeville-IIT,01/01/2025,819.0,495.3,335.6,21678,green
41165,40300,Indiana,01/01/2025,343.9,207.5,160.6,9198,green
41166,41270,43rd,01/01/2025,452.9,284.3,215.2,12176,green
41167,41080,47th-South Elevated,01/01/2025,478.5,366.5,243.0,13207,green
41168,40130,51st,01/01/2025,445.6,310.5,246.2,12276,green
41169,40510,Garfield-South Elevated,01/01/2025,562.8,396.5,284.6,15390,green
41170,41140,King Drive,01/01/2025,247.4,165.8,151.6,6864,green
41171,40720,East 63rd-Cottage Grove,01/01/2025,501.3,367.3,277.4,13885,green
41172,40940,Halsted/63rd,01/01/2025,281.4,188.5,134.8,7619,green
41173,40290,Ashland/63rd,01/01/2025,540.4,360.5,317.2,14917,green
41174,41290,Kimball,01/01/2025,2301.8,1729.0,1269.0,63901,brown
41175,41180,Kedzie-Brown,01/01/2025,1119.2,925.3,642.6,31537,brown
41176,40870,Francisco,01/01/2025,812.3,518.3,325.6,21571,brown
41177,41010,Rockwell,01/01/2025,867.6,562.8,332.0,22998,brown
41178,41480,Western-Brown,01/01/2025,1789.0,1411.8,890.8,49458,brown
41179,40090,Damen-Brown,01/01/2025,1386.6,895.0,562.0,36896,brown
41180,41500,Montrose-Brown,01/01/2025,1226.2,864.5,569.2,33281,brown
41181,41460,Irving Park-Brown,01/01/2025,1510.6,923.3,579.0,39822,brown
41182,41440,Addison-Brown,01/01/2025,1161.0,692.3,465.6,30639,brown
41183,41310,Paulina,01/01/2025,1500.7,1063.5,648.0,40510,brown
41184,40360,Southport,01/01/2025,1849.2,1734.8,1006.0,52651,brown
41185,41210,Wellington,01/01/2025,1741.6,969.3,587.6,45130,brown
41186,40530,Diversey,01/01/2025,2888.4,1811.8,1118.6,76385,brown
41187,40660,Armitage,01/01/2025,2496.5,1694.0,975.0,66575,brown
41188,40800,Sedgwick,01/01/2025,2185.5,1461.3,940.2,58627,brown
41189,40710,Chicago/Franklin,01/01/2025,3530.8,2068.5,1316.8,92535,brown
41190,40460,Merchandise Mart,01/01/2025,3811.4,1349.8,798.8,93243,brown
41191,40930,Midway Airport,01/01/2025,3864.2,2058.0,1588.8,101188,orange
41192,40960,Pulaski-Orange,01/01/2025,2604.1,1107.8,818.6,65814,orange
41193,41150,Kedzie-Midway,01/01/2025,1794.0,984.3,692.6,46869,orange
41194,40310,Western-Orange,01/01/2025,1993.5,1055.5,746.2,51810,orange
41195,40120,35th/Archer,01/01/2025,1419.1,743.8,517.2,36781,orange
41196,41060,Ashland-Orange,01/01/2025,952.6,559.0,399.4,25190,orange
41197,41130,Halsted-Orange,01/01/2025,1358.1,700.8,494.4,35154,orange
41198,40730,Washington/Wells,01/01/2025,4317.7,679.3,481.2,100113,brown
41199,40040,Quincy/Wells,01/01/2025,4410.8,1005.5,713.6,104628,brown
41200,40160,LaSalle/Van Buren,01/01/2025,1630.6,389.5,252.2,38692,brown
41201,40850,Library,01/01/2025,1857.1,992.0,676.0,48204,brown
41202,40680,Adams/Wabash,01/01/2025,3709.9,1815.3,1128.8,94522,green
41203,41700,Washington/Wabash,01/01/2025,4564.5,3141.8,2043.2,123203,green
41204,40260,State/Lake,01/01/2025,5919.3,4402.8,3021.4,162942,green
41205,40380,Clark/Lake,01/01/2025,8130.7,3666.8,2808.8,207586,blue
41206,40900,Howard,02/01/2025,2882.4,2122.0,1684.0,72872,red
41207,41190,Jarvis,02/01/2025,874.7,628.5,572.8,22298,red
41208,40100,Morse,02/01/2025,2303.5,1749.5,1395.8,58651,red
41209,41300,Loyola,02/01/2025,3104.3,2487.3,1848.8,79430,red
41210,40760,Granville,02/01/2025,2092.3,1841.3,1315.8,54473,red
41211,40880,Thorndale,02/01/2025,1636.0,1124.8,912.5,40869,red
41212,41380,Bryn Mawr,02/01/2025,1421.1,1049.8,782.3,35749,red
41213,40340,Berwyn,02/01/2025,0.0,0.0,0.0,0,red
41214,41200,Argyle,02/01/2025,2377.6,2232.5,1542.0,62650,red
41215,40770,Lawrence,02/01/2025,0.0,0.0,0.0,0,red
41216,40540,Wilson,02/01/2025,4933.5,3541.3,2674.5,123533,red
41217,40080,Sheridan,02/01/2025,2221.5,1700.3,1271.5,56317,red
41218,41420,Addison-North Main,02/01/2025,3214.1,2673.0,2081.8,83300,red
41219,41320,Belmont-North Main,02/01/2025,6056.6,5319.8,3973.3,158304,red
41220,41220,Fullerton,02/01/2025,8208.8,5115.5,3834.0,199973,red
41221,40650,North/Clybourn,02/01/2025,2693.7,2561.0,1901.0,71722,red
41222,40630,Clark/Division,02/01/2025,4164.7,3537.3,2644.0,108019,red
41223,41450,Chicago/State,02/01/2025,6112.7,4903.8,3707.8,156700,red
41224,40330,Grand/State,02/01/2025,4092.2,4913.0,3740.5,116457,red
41225,41660,Lake/State,02/01/2025,8253.9,6085.3,4365.5,206880,red
41226,41090,Monroe/State,02/01/2025,3380.9,1836.0,1287.8,80113,red
41227,40560,Jackson/State,02/01/2025,3971.5,1730.3,1287.5,91501,red
41228,41490,Harrison,02/01/2025,2002.5,1717.3,1298.0,52110,red
41229,41400,Roosevelt,02/01/2025,5555.5,4530.8,3503.0,143245,red
41230,41000,Cermak-Chinatown,02/01/2025,2091.8,3208.0,3199.0,67463,red
41231,40190,Sox-35th-Dan Ryan,02/01/2025,1629.5,1012.0,829.3,39955,red
41232,41230,47th-Dan Ryan,02/01/2025,1253.2,916.5,722.8,31621,red
41233,41170,Garfield-Dan Ryan,02/01/2025,1465.9,1103.0,799.8,36928,red
41234,40910,63rd-Dan Ryan,02/01/2025,1182.5,811.3,699.0,29691,red
41235,40990,69th,02/01/2025,1807.0,1353.0,1058.3,45784,red
41236,40240,79th,02/01/2025,2657.3,1957.8,1645.0,67556,red
41237,41430,87th,02/01/2025,1464.7,1039.5,868.5,36925,red
41238,40450,95th/Dan Ryan,02/01/2025,3948.8,2544.3,2063.8,97408,red
41239,41050,Linden,02/01/2025,391.0,176.0,149.5,9121,purple
41240,41250,Central-Evanston,02/01/2025,394.3,212.8,197.0,9524,purple
41241,40400,Noyes,02/01/2025,511.0,376.8,238.8,12681,purple
41242,40520,Foster,02/01/2025,361.1,337.8,234.3,9510,purple
41243,40050,Davis,02/01/2025,1592.0,1215.5,911.3,40347,purple
41244,40690,Dempster,02/01/2025,406.2,386.0,314.5,10925,purple
41245,40270,Main,02/01/2025,577.8,438.3,312.8,14560,purple
41246,40840,South Boulevard,02/01/2025,350.0,190.5,171.5,8448,purple
41247,40140,Dempster-Skokie,02/01/2025,651.7,338.5,248.8,15382,yellow
41248,41680,Oakton-Skokie,02/01/2025,418.9,180.5,141.8,9666,yellow
41249,40890,O'Hare Airport,02/01/2025,6455.2,5512.5,5893.8,174729,blue
41250,40820,Rosemont,02/01/2025,3087.0,2004.8,1569.5,76036,blue
41251,40230,Cumberland,02/01/2025,1788.7,894.3,656.3,41975,blue
41252,40750,Harlem-O'Hare,02/01/2025,1389.4,650.0,494.5,32366,blue
41253,41280,Jefferson Park,02/01/2025,3948.8,2398.3,1871.8,96056,blue
41254,41330,Montrose-O'Hare,02/01/2025,1455.5,795.5,620.3,34773,blue
41255,40550,Irving Park-O'Hare,02/01/2025,2312.7,1363.0,1100.0,56106,blue
41256,41240,Addison-O'Hare,02/01/2025,1567.7,787.5,592.8,36875,blue
41257,40060,Belmont-O'Hare,02/01/2025,3085.3,1801.0,1398.8,74504,blue
41258,41020,Logan Square,02/01/2025,3898.1,2598.3,1900.3,95955,blue
41259,40570,California/Milwaukee,02/01/2025,2861.8,1943.3,1409.5,70647,blue
41260,40670,Western/Milwaukee,02/01/2025,2936.3,1819.5,1393.5,71578,blue
41261,40590,Damen/Milwaukee,02/01/2025,3256.8,2875.8,2006.3,84664,blue
41262,40320,Division/Milwaukee,02/01/2025,3396.2,2251.5,1629.3,83446,blue
41263,41410,Chicago/Milwaukee,02/01/2025,2324.4,1478.8,1104.5,56821,blue
41264,40490,Grand/Milwaukee,02/01/2025,1849.2,1366.5,1098.3,46843,blue
41265,40370,Washington/Dearborn,02/01/2025,6125.7,3460.5,2679.0,147072,blue
41266,40790,Monroe/Dearborn,02/01/2025,3477.6,1036.3,832.0,77024,blue
41267,40070,Jackson/Dearborn,02/01/2025,3481.2,1607.8,1207.5,80884,blue
41268,41340,LaSalle,02/01/2025,1684.9,747.0,559.5,38923,blue
41269,40430,Clinton-Forest Park,02/01/2025,1825.0,763.0,683.5,42286,blue
41270,40350,UIC-Halsted,02/01/2025,4190.5,1304.0,931.8,92753,blue
41271,40470,Racine,02/01/2025,687.2,267.0,200.5,15614,blue
41272,40810,Medical Center,02/01/2025,1231.5,567.0,417.5,28568,blue
41273,40220,Western-Forest Park,02/01/2025,505.5,342.8,276.0,12585,blue
41274,40250,Kedzie-Homan-Forest Park,02/01/2025,794.1,517.0,438.8,19705,blue
41275,40920,Pulaski-Forest Park,02/01/2025,550.8,396.5,353.0,14014,blue
41276,40970,Cicero-Forest Park,02/01/2025,492.7,311.3,241.3,12064,blue
41277,40010,Austin-Forest Park,02/01/2025,603.1,263.0,214.8,13973,blue
41278,40180,Oak Park-Forest Park,02/01/2025,536.8,191.3,170.0,12181,blue
41279,40980,Harlem-Forest Park,02/01/2025,329.1,181.5,136.8,7854,blue
41280,40390,Forest Park,02/01/2025,1035.0,516.3,427.0,24472,blue
41281,41030,Polk,02/01/2025,2171.1,534.0,395.3,47139,pink
